instance,run_type,run,n_jobs,n_tools,magazine_size,variation,n_switches,run_time,author
yan_8_15_10_18,ORDERED-SD,3,8,15,10,18,7,1.16,yan
yan_8_15_10_18,ORDERED-SD,2,8,15,10,18,7,1.137,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,18,6,5.465,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,18,6,5.567,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,18,6,5.583,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,18,6,5.815,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,18,6,5.709,yan
yan_8_15_10_18,RANDOM-SD,4,8,15,10,18,9,1.079,yan
yan_8_15_10_18,RANDOM-SD,2,8,15,10,18,9,1.112,yan
yan_8_15_10_18,RANDOM-SD,3,8,15,10,18,9,1.087,yan
yan_8_15_10_18,RANDOM-SD,1,8,15,10,18,9,1.133,yan
yan_8_15_10_18,RANDOM-SD,0,8,15,10,18,9,1.382,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,18,6,10.684,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,18,6,10.946,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,18,6,10.655,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,18,6,10.246,yan
yan_8_15_10_18,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,18,6,10.672,yan
yan_8_15_10_19,TOOLSEQ-SD,0,8,15,10,19,6,1.141,yan
yan_8_15_10_19,TOOLSEQ-SD,1,8,15,10,19,6,1.112,yan
yan_8_15_10_19,TOOLSEQ-SD,3,8,15,10,19,6,1.182,yan
yan_8_15_10_19,TOOLSEQ-SD,2,8,15,10,19,6,1.172,yan
yan_8_15_10_19,TOOLSEQ-SD,4,8,15,10,19,6,1.139,yan
yan_8_15_10_19,ORDERED-SD,4,8,15,10,19,6,1.185,yan
yan_8_15_10_19,ORDERED-SD,0,8,15,10,19,6,1.366,yan
yan_8_15_10_19,ORDERED-SD,1,8,15,10,19,6,1.181,yan
yan_8_15_10_19,ORDERED-SD,3,8,15,10,19,6,1.121,yan
yan_8_15_10_19,ORDERED-SD,2,8,15,10,19,6,1.144,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,19,5,6.105,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,19,5,6.061,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,19,5,6.116,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,19,5,6.08,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,19,5,6.306,yan
yan_8_15_10_19,RANDOM-SD,4,8,15,10,19,7,1.141,yan
yan_8_15_10_19,RANDOM-SD,2,8,15,10,19,7,1.133,yan
yan_8_15_10_19,RANDOM-SD,3,8,15,10,19,7,1.13,yan
yan_8_15_10_19,RANDOM-SD,1,8,15,10,19,7,1.072,yan
yan_8_15_10_19,RANDOM-SD,0,8,15,10,19,7,1.285,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,19,5,12.21,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,19,5,12.727,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,19,5,12.947,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,19,5,12.998,yan
yan_8_15_10_19,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,19,5,12.82,yan
yan_8_15_10_20,TOOLSEQ-SD,0,8,15,10,20,9,1.19,yan
yan_8_15_10_20,TOOLSEQ-SD,1,8,15,10,20,9,1.18,yan
yan_8_15_10_20,TOOLSEQ-SD,3,8,15,10,20,9,1.17,yan
yan_8_15_10_20,TOOLSEQ-SD,2,8,15,10,20,9,1.205,yan
yan_8_15_10_20,TOOLSEQ-SD,4,8,15,10,20,9,1.207,yan
yan_8_15_10_20,ORDERED-SD,4,8,15,10,20,9,1.138,yan
yan_8_15_10_20,ORDERED-SD,0,8,15,10,20,9,1.093,yan
yan_8_15_10_20,ORDERED-SD,1,8,15,10,20,9,1.113,yan
yan_8_15_10_20,ORDERED-SD,3,8,15,10,20,9,1.098,yan
yan_8_15_10_20,ORDERED-SD,2,8,15,10,20,9,1.142,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,20,8,5.873,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,20,8,6.286,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,20,8,6.188,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,20,8,5.904,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,20,8,6.797,yan
yan_8_15_10_20,RANDOM-SD,4,8,15,10,20,8,1.16,yan
yan_8_15_10_20,RANDOM-SD,2,8,15,10,20,8,1.095,yan
yan_8_15_10_20,RANDOM-SD,3,8,15,10,20,8,1.088,yan
yan_8_15_10_20,RANDOM-SD,1,8,15,10,20,8,1.17,yan
yan_8_15_10_20,RANDOM-SD,0,8,15,10,20,8,1.066,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,20,8,12.696,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,20,8,12.598,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,20,8,12.794,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,20,8,12.75,yan
yan_8_15_10_20,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,20,8,13.366,yan
yan_8_15_10_21,TOOLSEQ-SD,0,8,15,10,21,8,1.295,yan
yan_8_15_10_21,TOOLSEQ-SD,1,8,15,10,21,8,1.419,yan
yan_8_15_10_21,TOOLSEQ-SD,3,8,15,10,21,8,1.439,yan
yan_8_15_10_21,TOOLSEQ-SD,2,8,15,10,21,8,1.431,yan
yan_8_15_10_21,TOOLSEQ-SD,4,8,15,10,21,8,1.606,yan
yan_8_15_10_21,ORDERED-SD,4,8,15,10,21,7,1.157,yan
yan_8_15_10_21,ORDERED-SD,0,8,15,10,21,7,1.132,yan
yan_8_15_10_21,ORDERED-SD,1,8,15,10,21,7,1.183,yan
yan_8_15_10_21,ORDERED-SD,3,8,15,10,21,7,1.194,yan
yan_8_15_10_21,ORDERED-SD,2,8,15,10,21,7,1.197,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,21,7,5.757,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,21,7,5.965,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,21,7,5.655,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,21,7,5.479,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,21,7,6.62,yan
yan_8_15_10_21,RANDOM-SD,4,8,15,10,21,7,1.192,yan
yan_8_15_10_21,RANDOM-SD,2,8,15,10,21,7,1.174,yan
yan_8_15_10_21,RANDOM-SD,3,8,15,10,21,7,1.177,yan
yan_8_15_10_21,RANDOM-SD,1,8,15,10,21,7,1.141,yan
yan_8_15_10_21,RANDOM-SD,0,8,15,10,21,7,1.194,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,21,7,10.559,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,21,7,11.054,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,21,7,10.916,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,21,7,11.591,yan
yan_8_15_10_21,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,21,7,10.803,yan
yan_8_15_10_22,TOOLSEQ-SD,0,8,15,10,22,11,1.314,yan
yan_8_15_10_22,TOOLSEQ-SD,1,8,15,10,22,11,1.361,yan
yan_8_15_10_22,TOOLSEQ-SD,3,8,15,10,22,11,1.306,yan
yan_8_15_10_22,TOOLSEQ-SD,2,8,15,10,22,11,1.301,yan
yan_8_15_10_22,TOOLSEQ-SD,4,8,15,10,22,11,1.333,yan
yan_8_15_10_22,ORDERED-SD,4,8,15,10,22,10,1.397,yan
yan_8_15_10_22,ORDERED-SD,0,8,15,10,22,10,1.333,yan
yan_8_15_10_22,ORDERED-SD,1,8,15,10,22,10,1.569,yan
yan_8_15_10_22,ORDERED-SD,3,8,15,10,22,10,1.393,yan
yan_8_15_10_22,ORDERED-SD,2,8,15,10,22,10,1.532,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,22,8,10.174,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,22,8,9.735,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,22,8,10.594,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,22,8,10.436,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,22,8,10.154,yan
yan_8_15_10_22,RANDOM-SD,4,8,15,10,22,10,1.57,yan
yan_8_15_10_22,RANDOM-SD,2,8,15,10,22,10,1.531,yan
yan_8_15_10_22,RANDOM-SD,3,8,15,10,22,10,1.561,yan
yan_8_15_10_22,RANDOM-SD,1,8,15,10,22,10,1.597,yan
yan_8_15_10_22,RANDOM-SD,0,8,15,10,22,10,1.321,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,22,8,15.414,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,22,8,17.221,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,22,8,16.069,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,22,8,12.665,yan
yan_8_15_10_22,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,22,8,12.862,yan
yan_8_15_10_23,TOOLSEQ-SD,0,8,15,10,23,9,1.511,yan
yan_8_15_10_23,TOOLSEQ-SD,1,8,15,10,23,9,1.722,yan
yan_8_15_10_23,TOOLSEQ-SD,3,8,15,10,23,9,1.55,yan
yan_8_15_10_23,TOOLSEQ-SD,2,8,15,10,23,9,1.597,yan
yan_8_15_10_23,TOOLSEQ-SD,4,8,15,10,23,9,1.547,yan
yan_8_15_10_23,ORDERED-SD,4,8,15,10,23,9,1.649,yan
yan_8_15_10_23,ORDERED-SD,0,8,15,10,23,9,1.427,yan
yan_8_15_10_23,ORDERED-SD,1,8,15,10,23,9,1.673,yan
yan_8_15_10_23,ORDERED-SD,3,8,15,10,23,9,1.647,yan
yan_8_15_10_23,ORDERED-SD,2,8,15,10,23,9,1.74,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,23,8,11.911,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,23,8,8.981,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,23,8,8.335,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,23,8,7.4,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,23,8,8.164,yan
yan_8_15_10_23,RANDOM-SD,4,8,15,10,23,9,1.578,yan
yan_8_15_10_23,RANDOM-SD,2,8,15,10,23,9,1.311,yan
yan_8_15_10_23,RANDOM-SD,3,8,15,10,23,9,1.428,yan
yan_8_15_10_23,RANDOM-SD,1,8,15,10,23,9,1.36,yan
yan_8_15_10_23,RANDOM-SD,0,8,15,10,23,9,1.426,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,23,8,12.1,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,23,8,12.257,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,23,8,11.808,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,23,8,12.416,yan
yan_8_15_10_23,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,23,8,12.322,yan
yan_8_15_10_24,TOOLSEQ-SD,0,8,15,10,24,9,1.624,yan
yan_8_15_10_24,TOOLSEQ-SD,1,8,15,10,24,9,1.253,yan
yan_8_15_10_24,TOOLSEQ-SD,3,8,15,10,24,9,1.203,yan
yan_8_15_10_24,TOOLSEQ-SD,2,8,15,10,24,9,1.234,yan
yan_8_15_10_24,TOOLSEQ-SD,4,8,15,10,24,9,1.154,yan
yan_8_15_10_24,ORDERED-SD,4,8,15,10,24,12,1.264,yan
yan_8_15_10_24,ORDERED-SD,0,8,15,10,24,12,1.526,yan
yan_8_15_10_24,ORDERED-SD,1,8,15,10,24,12,1.262,yan
yan_8_15_10_24,ORDERED-SD,3,8,15,10,24,12,1.224,yan
yan_8_15_10_24,ORDERED-SD,2,8,15,10,24,12,1.212,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,24,9,8.798,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,24,9,8.412,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,24,9,8.321,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,24,9,9.39,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,24,9,8.557,yan
yan_8_15_10_24,RANDOM-SD,4,8,15,10,24,10,1.311,yan
yan_8_15_10_24,RANDOM-SD,2,8,15,10,24,10,1.401,yan
yan_8_15_10_24,RANDOM-SD,3,8,15,10,24,10,1.341,yan
yan_8_15_10_24,RANDOM-SD,1,8,15,10,24,10,1.411,yan
yan_8_15_10_24,RANDOM-SD,0,8,15,10,24,10,1.46,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,24,9,13.297,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,24,9,16.319,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,24,9,16.49,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,24,9,13.508,yan
yan_8_15_10_24,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,24,9,13.284,yan
yan_8_15_10_25,TOOLSEQ-SD,0,8,15,10,25,13,1.724,yan
yan_8_15_10_25,TOOLSEQ-SD,1,8,15,10,25,13,1.241,yan
yan_8_15_10_25,TOOLSEQ-SD,3,8,15,10,25,13,1.212,yan
yan_8_15_10_25,TOOLSEQ-SD,2,8,15,10,25,13,1.24,yan
yan_8_15_10_25,TOOLSEQ-SD,4,8,15,10,25,13,1.217,yan
yan_8_15_10_25,ORDERED-SD,4,8,15,10,25,14,1.176,yan
yan_8_15_10_25,ORDERED-SD,0,8,15,10,25,14,1.681,yan
yan_8_15_10_25,ORDERED-SD,1,8,15,10,25,14,1.21,yan
yan_8_15_10_25,ORDERED-SD,3,8,15,10,25,14,1.142,yan
yan_8_15_10_25,ORDERED-SD,2,8,15,10,25,14,1.136,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,25,12,7.954,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,25,12,6.89,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,25,12,8.373,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,25,12,8.935,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,25,12,8.001,yan
yan_8_15_10_25,RANDOM-SD,4,8,15,10,25,13,1.113,yan
yan_8_15_10_25,RANDOM-SD,2,8,15,10,25,13,1.116,yan
yan_8_15_10_25,RANDOM-SD,3,8,15,10,25,13,1.139,yan
yan_8_15_10_25,RANDOM-SD,1,8,15,10,25,13,1.195,yan
yan_8_15_10_25,RANDOM-SD,0,8,15,10,25,13,1.754,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,25,12,11.715,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,25,12,16.134,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,25,12,14.492,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,25,12,15.475,yan
yan_8_15_10_25,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,25,12,16.76,yan
yan_8_15_10_26,TOOLSEQ-SD,0,8,15,10,26,9,1.764,yan
yan_8_15_10_26,TOOLSEQ-SD,1,8,15,10,26,9,1.285,yan
yan_8_15_10_26,TOOLSEQ-SD,3,8,15,10,26,9,1.246,yan
yan_8_15_10_26,TOOLSEQ-SD,2,8,15,10,26,9,1.226,yan
yan_8_15_10_26,TOOLSEQ-SD,4,8,15,10,26,9,1.258,yan
yan_8_15_10_26,ORDERED-SD,4,8,15,10,26,11,1.163,yan
yan_8_15_10_26,ORDERED-SD,0,8,15,10,26,11,1.766,yan
yan_8_15_10_26,ORDERED-SD,1,8,15,10,26,11,1.123,yan
yan_8_15_10_26,ORDERED-SD,3,8,15,10,26,11,1.222,yan
yan_8_15_10_26,ORDERED-SD,2,8,15,10,26,11,1.177,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,26,8,8.709,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,26,8,6.619,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,26,8,7.108,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,26,8,6.946,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,26,8,6.315,yan
yan_8_15_10_26,RANDOM-SD,4,8,15,10,26,9,1.161,yan
yan_8_15_10_26,RANDOM-SD,2,8,15,10,26,9,1.16,yan
yan_8_15_10_26,RANDOM-SD,3,8,15,10,26,9,1.132,yan
yan_8_15_10_26,RANDOM-SD,1,8,15,10,26,9,1.12,yan
yan_8_15_10_26,RANDOM-SD,0,8,15,10,26,9,1.824,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,26,8,11.834,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,26,8,12.152,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,26,8,11.414,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,26,8,12.563,yan
yan_8_15_10_26,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,26,8,11.992,yan
yan_8_15_10_27,TOOLSEQ-SD,0,8,15,10,27,8,1.634,yan
yan_8_15_10_27,TOOLSEQ-SD,1,8,15,10,27,8,1.605,yan
yan_8_15_10_27,TOOLSEQ-SD,3,8,15,10,27,8,1.663,yan
yan_8_15_10_27,TOOLSEQ-SD,2,8,15,10,27,8,1.652,yan
yan_8_15_10_27,TOOLSEQ-SD,4,8,15,10,27,8,1.586,yan
yan_8_15_10_27,ORDERED-SD,4,8,15,10,27,9,1.303,yan
yan_8_15_10_27,ORDERED-SD,0,8,15,10,27,9,1.653,yan
yan_8_15_10_27,ORDERED-SD,1,8,15,10,27,9,1.2,yan
yan_8_15_10_27,ORDERED-SD,3,8,15,10,27,9,1.424,yan
yan_8_15_10_27,ORDERED-SD,2,8,15,10,27,9,1.188,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,27,8,7.649,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,27,8,7.126,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,27,8,7.236,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,27,8,7.482,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,27,8,6.995,yan
yan_8_15_10_27,RANDOM-SD,4,8,15,10,27,10,1.144,yan
yan_8_15_10_27,RANDOM-SD,2,8,15,10,27,10,1.12,yan
yan_8_15_10_27,RANDOM-SD,3,8,15,10,27,10,1.185,yan
yan_8_15_10_27,RANDOM-SD,1,8,15,10,27,10,1.139,yan
yan_8_15_10_27,RANDOM-SD,0,8,15,10,27,10,1.774,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,27,8,13.721,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,27,8,13.008,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,27,8,15.758,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,27,8,15.407,yan
yan_8_15_10_27,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,27,8,14.989,yan
yan_8_15_10_28,TOOLSEQ-SD,0,8,15,10,28,10,1.629,yan
yan_8_15_10_28,TOOLSEQ-SD,1,8,15,10,28,10,1.293,yan
yan_8_15_10_28,TOOLSEQ-SD,3,8,15,10,28,10,1.3,yan
yan_8_15_10_28,TOOLSEQ-SD,2,8,15,10,28,10,1.397,yan
yan_8_15_10_28,TOOLSEQ-SD,4,8,15,10,28,10,1.324,yan
yan_8_15_10_28,ORDERED-SD,4,8,15,10,28,11,1.302,yan
yan_8_15_10_28,ORDERED-SD,0,8,15,10,28,11,1.572,yan
yan_8_15_10_28,ORDERED-SD,1,8,15,10,28,11,1.439,yan
yan_8_15_10_28,ORDERED-SD,3,8,15,10,28,11,1.372,yan
yan_8_15_10_28,ORDERED-SD,2,8,15,10,28,11,1.44,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,28,10,8.057,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,28,10,8.682,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,28,10,8.109,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,28,10,7.578,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,28,10,8.499,yan
yan_8_15_10_28,RANDOM-SD,4,8,15,10,28,13,1.474,yan
yan_8_15_10_28,RANDOM-SD,2,8,15,10,28,13,1.547,yan
yan_8_15_10_28,RANDOM-SD,3,8,15,10,28,13,1.596,yan
yan_8_15_10_28,RANDOM-SD,1,8,15,10,28,13,1.621,yan
yan_8_15_10_28,RANDOM-SD,0,8,15,10,28,13,1.541,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,28,10,14.594,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,28,10,14.82,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,28,10,13.953,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,28,10,13.793,yan
yan_8_15_10_28,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,28,10,13.309,yan
yan_8_15_10_29,TOOLSEQ-SD,0,8,15,10,29,12,1.499,yan
yan_8_15_10_29,TOOLSEQ-SD,1,8,15,10,29,12,1.386,yan
yan_8_15_10_29,TOOLSEQ-SD,3,8,15,10,29,12,1.232,yan
yan_8_15_10_29,TOOLSEQ-SD,2,8,15,10,29,12,1.224,yan
yan_8_15_10_29,TOOLSEQ-SD,4,8,15,10,29,12,1.277,yan
yan_8_15_10_29,ORDERED-SD,4,8,15,10,29,12,1.387,yan
yan_8_15_10_29,ORDERED-SD,0,8,15,10,29,12,1.541,yan
yan_8_15_10_29,ORDERED-SD,1,8,15,10,29,12,1.465,yan
yan_8_15_10_29,ORDERED-SD,3,8,15,10,29,12,1.323,yan
yan_8_15_10_29,ORDERED-SD,2,8,15,10,29,12,1.439,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,29,10,13.789,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,29,10,13.092,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,29,10,13.486,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,29,10,13.289,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,29,10,9.67,yan
yan_8_15_10_29,RANDOM-SD,4,8,15,10,29,13,1.357,yan
yan_8_15_10_29,RANDOM-SD,2,8,15,10,29,13,1.356,yan
yan_8_15_10_29,RANDOM-SD,3,8,15,10,29,13,1.308,yan
yan_8_15_10_29,RANDOM-SD,1,8,15,10,29,13,1.267,yan
yan_8_15_10_29,RANDOM-SD,0,8,15,10,29,13,1.503,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEEDNO,1,8,15,10,29,10,13.96,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEEDNO,0,8,15,10,29,10,12.952,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEEDNO,2,8,15,10,29,10,13.609,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEEDNO,3,8,15,10,29,10,13.827,yan
yan_8_15_10_29,RANDOM-SA-SWAP-SW-SEEDNO,4,8,15,10,29,10,13.808,yan
yan_8_15_10_29,TEST,0,8,15,10,29,15,0.34,yan
yan_8_15_10_30,TOOLSEQ-SD,0,8,15,10,30,10,1.338,yan
yan_8_15_10_30,TOOLSEQ-SD,1,8,15,10,30,10,1.296,yan
yan_8_15_10_30,TOOLSEQ-SD,3,8,15,10,30,10,1.279,yan
yan_8_15_10_30,TOOLSEQ-SD,2,8,15,10,30,10,1.215,yan
yan_8_15_10_30,TOOLSEQ-SD,4,8,15,10,30,10,1.37,yan
yan_8_15_10_30,ORDERED-SD,4,8,15,10,30,9,1.164,yan
yan_8_15_10_30,ORDERED-SD,0,8,15,10,30,9,1.218,yan
yan_8_15_10_30,ORDERED-SD,1,8,15,10,30,9,1.199,yan
yan_8_15_10_30,ORDERED-SD,3,8,15,10,30,9,1.168,yan
yan_8_15_10_30,ORDERED-SD,2,8,15,10,30,9,1.113,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEED7,2,8,15,10,30,8,12.721,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEED7,3,8,15,10,30,8,8.378,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEED7,1,8,15,10,30,8,13.711,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEED7,0,8,15,10,30,8,10.396,yan
yan_8_15_10_30,RANDOM-SA-SWAP-SW-SEED7,4,8,15,10,30,8,8.628,yan
