Cost,Min Cost,Moves,Temperature,Time,Accepted,Sequence
39,39,0,270.0,599990,0,"[0, 1, 2, 3, 6, 5, 4, 7, 8, 9]"

45,27,100000,267.57969735398603,599802,39282,"[0, 3, 8, 6, 1, 7, 2, 9, 4, 5]"

41,27,200000,264.91590941338774,599671,39303,"[7, 0, 4, 6, 9, 1, 5, 8, 2, 3]"

38,27,300000,262.2786398008339,599551,39231,"[3, 0, 8, 2, 4, 7, 1, 9, 6, 5]"

41,27,400000,259.6676245231923,599483,39368,"[2, 0, 8, 9, 7, 3, 1, 6, 5, 4]"

42,27,500000,257.08260221541383,599417,39314,"[0, 9, 1, 4, 3, 6, 7, 5, 2, 8]"

45,27,600000,254.52331411436973,599347,39516,"[2, 1, 7, 4, 0, 6, 9, 5, 3, 8]"

43,27,700000,251.98950403294933,599281,39357,"[1, 7, 6, 4, 9, 3, 5, 8, 2, 0]"

44,27,800000,249.48091833441518,599205,39367,"[9, 0, 1, 5, 6, 8, 3, 7, 4, 2]"

41,27,900000,246.997305907014,599129,39493,"[8, 2, 1, 6, 5, 4, 9, 7, 0, 3]"

42,27,1000000,244.53841813884026,599052,39268,"[1, 2, 4, 6, 0, 3, 7, 9, 8, 5]"

40,27,1100000,242.10400889294942,598985,39387,"[6, 5, 0, 9, 1, 8, 2, 4, 7, 3]"

45,27,1200000,239.69383448271995,598921,39391,"[5, 3, 8, 6, 2, 7, 9, 1, 4, 0]"

38,26,1300000,237.3076536474597,598851,39321,"[1, 6, 9, 4, 7, 2, 8, 3, 0, 5]"

37,26,1400000,234.94522752825566,598780,39191,"[0, 6, 8, 7, 4, 5, 2, 1, 9, 3]"

41,26,1500000,232.6063196440639,598715,39424,"[7, 2, 4, 9, 0, 8, 3, 1, 6, 5]"

45,26,1600000,230.2906958680376,598652,39214,"[6, 7, 9, 0, 2, 1, 5, 4, 3, 8]"

42,26,1700000,227.99812440409085,598589,39356,"[0, 2, 9, 3, 5, 6, 1, 4, 8, 7]"

42,26,1800000,225.7283757636954,598527,39340,"[7, 1, 2, 3, 6, 9, 4, 5, 0, 8]"

44,26,1900000,223.4812227429088,598463,39305,"[3, 9, 2, 6, 0, 4, 8, 7, 5, 1]"

42,26,2000000,221.25644039963117,598399,39334,"[9, 7, 8, 4, 6, 1, 5, 0, 3, 2]"

38,26,2100000,219.05380603108816,598334,39219,"[7, 5, 1, 2, 6, 9, 0, 3, 8, 4]"

45,26,2200000,216.87309915153807,598272,39289,"[6, 8, 9, 3, 1, 5, 4, 2, 0, 7]"

37,26,2300000,214.71410147020134,598205,39287,"[2, 0, 9, 3, 1, 6, 5, 4, 7, 8]"

43,26,2400000,212.5765968694092,598138,39578,"[1, 7, 5, 0, 3, 9, 4, 2, 6, 8]"

44,26,2500000,210.46037138297018,598075,39282,"[8, 5, 1, 0, 7, 3, 6, 9, 2, 4]"

39,26,2600000,208.3652131747518,598004,39245,"[5, 8, 3, 4, 0, 1, 2, 6, 9, 7]"

43,26,2700000,206.29091251747576,597934,39155,"[5, 4, 3, 1, 7, 9, 6, 2, 8, 0]"

46,26,2800000,204.23726177172392,597867,39238,"[5, 1, 8, 4, 2, 9, 3, 7, 0, 6]"

41,26,2900000,202.20405536515344,597792,39336,"[4, 5, 7, 3, 8, 0, 2, 6, 9, 1]"

41,26,3000000,200.1910897719186,597731,39273,"[7, 4, 9, 8, 6, 5, 3, 2, 0, 1]"

42,26,3100000,198.19816349229808,597670,39381,"[2, 3, 0, 6, 8, 4, 9, 1, 7, 5]"

44,26,3200000,196.22507703252435,597585,39331,"[9, 1, 7, 2, 4, 0, 8, 5, 3, 6]"

45,26,3300000,194.27163288481415,597526,39241,"[4, 1, 8, 0, 2, 3, 5, 7, 9, 6]"

47,26,3400000,192.337635507598,597467,39222,"[7, 8, 3, 6, 4, 1, 5, 0, 9, 2]"

43,26,3500000,190.4228913059461,597403,39225,"[7, 3, 8, 5, 0, 1, 4, 6, 9, 2]"

40,26,3600000,188.5272086121893,597341,39397,"[9, 8, 5, 0, 4, 6, 3, 7, 2, 1]"

43,26,3700000,186.65039766673317,597281,39369,"[7, 6, 4, 5, 0, 2, 3, 8, 9, 1]"

41,26,3800000,184.79227059906268,597217,39180,"[0, 3, 5, 1, 9, 7, 8, 4, 6, 2]"

41,26,3900000,182.95264140893633,597156,39223,"[2, 5, 6, 0, 8, 7, 1, 9, 3, 4]"

40,26,4000000,181.13132594776738,597096,39287,"[4, 2, 0, 8, 5, 1, 6, 3, 9, 7]"

43,26,4100000,179.3281419001902,597034,39151,"[1, 9, 5, 6, 0, 8, 7, 2, 3, 4]"

42,26,4200000,177.54290876581052,596972,39106,"[4, 9, 6, 5, 2, 3, 7, 8, 1, 0]"

39,26,4300000,175.77544784113712,596908,39041,"[8, 7, 5, 0, 9, 3, 4, 6, 2, 1]"

50,26,4400000,174.02558220169342,596845,39244,"[3, 4, 5, 1, 7, 8, 6, 9, 0, 2]"

46,26,4500000,172.29313668430723,596785,39313,"[7, 6, 4, 5, 9, 2, 3, 8, 1, 0]"

38,26,4600000,170.5779378695767,596724,39341,"[5, 8, 1, 2, 3, 0, 7, 6, 4, 9]"

35,26,4700000,168.87981406451092,596663,39211,"[0, 3, 7, 4, 5, 8, 2, 1, 6, 9]"

43,26,4800000,167.1985952853433,596604,39314,"[1, 5, 6, 3, 9, 0, 8, 7, 2, 4]"

43,26,4900000,165.5341132405158,596542,39159,"[1, 6, 0, 8, 5, 9, 3, 4, 2, 7]"

44,26,5000000,163.88620131383334,596479,39243,"[6, 0, 8, 4, 9, 7, 2, 1, 5, 3]"

45,26,5100000,162.25469454778482,596419,39307,"[7, 9, 1, 4, 8, 2, 0, 6, 5, 3]"

44,26,5200000,160.63942962703098,596358,39163,"[5, 6, 0, 2, 4, 7, 1, 8, 3, 9]"

38,26,5300000,159.0402448620562,596296,39237,"[0, 4, 9, 3, 6, 7, 2, 1, 5, 8]"

42,26,5400000,157.45698017298344,596233,39208,"[2, 7, 4, 6, 0, 1, 8, 3, 9, 5]"

39,26,5500000,155.8894770735501,596169,39155,"[9, 1, 5, 3, 2, 7, 4, 6, 8, 0]"

39,26,5600000,154.33757865524322,596108,39205,"[5, 4, 8, 0, 3, 9, 2, 6, 1, 7]"

47,26,5700000,152.80112957159287,596047,39118,"[3, 2, 6, 4, 1, 7, 5, 0, 9, 8]"

39,26,5800000,151.2799760226219,595985,39113,"[5, 8, 6, 3, 9, 7, 2, 1, 4, 0]"

42,26,5900000,149.77396573945023,595923,39029,"[2, 0, 7, 3, 9, 8, 4, 6, 1, 5]"

41,26,6000000,148.28294796905288,595863,39099,"[5, 8, 3, 2, 4, 7, 1, 6, 9, 0]"

41,26,6100000,146.8067734591693,595802,39056,"[6, 2, 4, 9, 5, 8, 0, 3, 1, 7]"

48,26,6200000,145.34529444336295,595735,39176,"[8, 7, 6, 0, 9, 1, 5, 3, 2, 4]"

43,26,6300000,143.89836462622984,595672,39072,"[0, 8, 4, 2, 7, 9, 1, 5, 3, 6]"

44,26,6400000,142.46583916875437,595611,39034,"[6, 1, 9, 0, 2, 7, 8, 4, 5, 3]"

39,26,6500000,141.0475746738107,595549,39022,"[8, 5, 2, 4, 3, 0, 1, 9, 7, 6]"

47,26,6600000,139.64342917180838,595472,39111,"[8, 7, 1, 4, 3, 6, 2, 9, 0, 5]"

36,26,6700000,138.2532621064815,595410,39213,"[3, 1, 2, 7, 4, 0, 8, 9, 5, 6]"

47,26,6800000,136.87693432081838,595344,39077,"[3, 7, 1, 5, 2, 4, 8, 6, 9, 0]"

42,26,6900000,135.51430804313222,595275,39179,"[2, 1, 6, 3, 8, 7, 9, 4, 0, 5]"

46,26,7000000,134.16524687326972,595213,39158,"[5, 0, 6, 4, 1, 8, 3, 9, 7, 2]"

48,26,7100000,132.82961576895764,595152,39019,"[1, 4, 6, 9, 8, 7, 0, 2, 5, 3]"

42,26,7200000,131.50728103228457,595090,38977,"[5, 0, 1, 3, 7, 8, 2, 9, 4, 6]"

45,26,7300000,130.19811029631785,595030,39083,"[7, 1, 0, 5, 6, 2, 8, 3, 4, 9]"

31,26,7400000,128.90197251185361,594969,39264,"[7, 4, 8, 6, 9, 1, 3, 0, 2, 5]"

38,26,7500000,127.6187379342984,594907,38870,"[9, 2, 7, 5, 6, 8, 4, 0, 3, 1]"

36,26,7600000,126.34827811068169,594847,39267,"[1, 3, 0, 6, 5, 7, 4, 8, 2, 9]"

32,26,7700000,125.09046586679781,594786,39203,"[8, 5, 9, 7, 4, 6, 2, 1, 3, 0]"

35,26,7800000,123.84517529447542,594725,39095,"[1, 9, 4, 7, 2, 6, 8, 5, 3, 0]"

41,26,7900000,122.6122817389742,594662,38886,"[0, 4, 2, 6, 3, 1, 8, 5, 7, 9]"

44,26,8000000,121.39166178650662,594600,38969,"[9, 8, 3, 0, 7, 5, 1, 2, 4, 6]"

45,26,8100000,120.1831932518842,594538,39123,"[2, 6, 9, 8, 7, 3, 0, 5, 1, 4]"

44,26,8200000,118.98675516628673,594476,39114,"[4, 3, 2, 1, 5, 0, 6, 7, 9, 8]"

44,26,8300000,117.80222776515298,594415,39029,"[5, 8, 2, 4, 6, 3, 7, 9, 0, 1]"

31,26,8400000,116.62949247619237,594353,39066,"[5, 6, 3, 9, 1, 2, 0, 7, 4, 8]"

38,26,8500000,115.4684319075156,594292,39046,"[9, 1, 3, 0, 7, 5, 2, 4, 8, 6]"

33,26,8600000,114.31892983588374,594229,38936,"[4, 8, 5, 7, 2, 0, 3, 1, 9, 6]"

39,26,8700000,113.18087119507412,594167,38997,"[7, 1, 0, 3, 4, 8, 5, 2, 9, 6]"

39,26,8800000,112.05414206436211,594106,38952,"[4, 9, 3, 0, 8, 7, 2, 6, 5, 1]"

43,26,8900000,110.93862965711747,594046,39051,"[1, 2, 4, 6, 3, 5, 8, 9, 0, 7]"

44,26,9000000,109.83422230951449,593982,39091,"[4, 8, 1, 6, 0, 9, 2, 5, 3, 7]"

45,26,9100000,108.74080946935415,593918,39041,"[7, 6, 4, 2, 0, 8, 1, 9, 5, 3]"

45,26,9200000,107.65828168499779,593857,38995,"[7, 1, 0, 2, 6, 8, 4, 5, 3, 9]"

44,26,9300000,106.58653059441096,593793,38884,"[3, 7, 6, 0, 4, 1, 9, 8, 5, 2]"

43,26,9400000,105.52544891431624,593730,39262,"[7, 3, 0, 4, 5, 1, 9, 8, 6, 2]"

36,26,9500000,104.4749304294541,593669,38978,"[5, 2, 7, 4, 8, 3, 0, 6, 1, 9]"

40,26,9600000,103.43486998195067,593609,38960,"[6, 9, 0, 8, 3, 5, 7, 4, 1, 2]"

47,26,9700000,102.40516346079124,593547,38981,"[6, 1, 7, 5, 3, 0, 4, 2, 9, 8]"

39,26,9800000,101.38570779139877,593485,38904,"[6, 4, 0, 8, 2, 5, 1, 3, 9, 7]"

43,26,9900000,100.37640092531595,593423,39025,"[4, 5, 7, 9, 8, 2, 1, 6, 0, 3]"

35,26,10000000,99.3771418299901,593362,39034,"[7, 0, 5, 8, 4, 6, 9, 2, 1, 3]"

38,26,10100000,98.3878304786597,593300,39172,"[3, 2, 8, 0, 7, 4, 6, 5, 1, 9]"

43,26,10200000,97.40836784034164,593237,38797,"[5, 1, 6, 3, 0, 4, 9, 2, 7, 8]"

40,26,10300000,96.43865586991812,593174,39064,"[9, 1, 4, 7, 8, 0, 5, 3, 6, 2]"

37,26,10400000,95.4785974983222,593113,38720,"[4, 9, 1, 7, 6, 5, 8, 0, 3, 2]"

41,26,10500000,94.52809662282118,593053,38890,"[3, 0, 6, 4, 7, 9, 5, 1, 2, 8]"

43,26,10600000,93.5870580973965,592985,38843,"[7, 0, 4, 3, 8, 1, 2, 6, 9, 5]"

42,26,10700000,92.65538772321966,592915,38886,"[7, 6, 5, 4, 1, 9, 2, 3, 8, 0]"

35,26,10800000,91.73299223922278,592852,38940,"[1, 8, 5, 6, 9, 0, 3, 2, 7, 4]"

47,26,10900000,90.81977931276307,592788,38932,"[9, 5, 1, 7, 6, 8, 2, 0, 3, 4]"

44,26,11000000,89.91565753038027,592723,38855,"[5, 8, 3, 6, 9, 1, 7, 0, 4, 2]"

43,26,11100000,89.0205363886461,592655,38828,"[2, 6, 7, 3, 1, 4, 0, 9, 5, 8]"

40,26,11200000,88.13432628510463,592586,39055,"[1, 0, 3, 9, 4, 6, 8, 2, 7, 5]"

48,26,11300000,87.25693850930327,592520,38890,"[2, 7, 1, 4, 0, 5, 6, 3, 8, 9]"

37,26,11400000,86.38828523391251,592457,38969,"[4, 8, 5, 1, 9, 2, 3, 0, 7, 6]"

43,26,11500000,85.52827950593446,592393,39067,"[8, 2, 9, 7, 6, 4, 0, 5, 3, 1]"

37,26,11600000,84.67683523799876,592328,39049,"[3, 2, 1, 9, 6, 0, 4, 8, 5, 7]"

48,26,11700000,83.83386719974507,592266,38999,"[9, 6, 4, 0, 7, 8, 1, 5, 3, 2]"

42,26,11800000,82.99929100929155,592204,38851,"[6, 3, 2, 0, 7, 8, 5, 4, 9, 1]"

41,26,11900000,82.17302312478809,592144,38779,"[3, 2, 1, 4, 6, 5, 8, 7, 9, 0]"

43,26,12000000,81.35498083605368,592084,38904,"[4, 8, 1, 2, 3, 7, 6, 0, 5, 9]"

48,26,12100000,80.54508225629714,592023,38987,"[9, 0, 5, 1, 6, 7, 8, 3, 4, 2]"

45,26,12200000,79.74324631392003,591960,38566,"[6, 4, 0, 5, 3, 7, 1, 2, 9, 8]"

38,26,12300000,78.9493927444014,591900,38841,"[8, 2, 6, 5, 9, 3, 0, 1, 7, 4]"

41,26,12400000,78.16344208226323,591839,38671,"[4, 8, 7, 5, 3, 6, 9, 0, 2, 1]"

41,26,12500000,77.38531565311588,591777,38989,"[2, 7, 0, 4, 9, 3, 6, 1, 5, 8]"

46,26,12600000,76.61493556578266,591716,38813,"[6, 4, 1, 0, 9, 5, 8, 3, 7, 2]"

42,26,12700000,75.85222470450283,591655,38875,"[5, 6, 1, 4, 0, 3, 9, 8, 7, 2]"

45,26,12800000,75.0971067212124,591593,38717,"[8, 4, 2, 0, 6, 7, 1, 9, 3, 5]"

40,26,12900000,74.34950602790143,591530,38658,"[2, 0, 3, 1, 6, 7, 8, 5, 4, 9]"

38,26,13000000,73.60934778904762,591468,38660,"[6, 0, 8, 5, 1, 2, 4, 7, 9, 3]"

41,26,13100000,72.87655791412534,591405,38722,"[7, 6, 0, 8, 1, 2, 3, 9, 4, 5]"

40,26,13200000,72.151063050189,591344,38549,"[3, 0, 2, 8, 4, 7, 9, 5, 1, 6]"

44,26,13300000,71.43279057453037,591281,38638,"[9, 8, 7, 2, 3, 0, 5, 4, 6, 1]"

37,26,13400000,70.72166858740893,591218,38751,"[7, 9, 6, 5, 2, 8, 4, 0, 3, 1]"

44,26,13500000,70.01762590485477,591154,38512,"[2, 3, 5, 1, 0, 4, 7, 8, 6, 9]"

44,26,13600000,69.3205920515429,591095,38636,"[0, 7, 5, 3, 6, 2, 4, 9, 1, 8]"

46,26,13700000,68.63049725373861,591033,38671,"[9, 2, 7, 0, 8, 1, 6, 4, 5, 3]"

44,26,13800000,67.94727243231311,590971,38568,"[2, 9, 8, 0, 3, 7, 1, 6, 4, 5]"

47,26,13900000,67.27084919582857,590911,38757,"[9, 5, 4, 0, 3, 2, 8, 6, 1, 7]"

37,26,14000000,66.60115983369215,590851,38632,"[9, 4, 7, 3, 2, 1, 0, 5, 6, 8]"

45,26,14100000,65.93813730937804,590789,38808,"[0, 2, 3, 8, 1, 4, 6, 5, 7, 9]"

39,26,14200000,65.28171525371714,590728,38593,"[0, 3, 5, 6, 4, 8, 9, 7, 2, 1]"

45,26,14300000,64.63182795825327,590667,38563,"[5, 9, 8, 6, 7, 3, 4, 1, 2, 0]"

42,26,14400000,63.988410368665896,590606,38580,"[6, 0, 5, 3, 1, 8, 2, 7, 4, 9]"

38,26,14500000,63.351398078258036,590544,38518,"[3, 9, 4, 8, 7, 0, 1, 2, 6, 5]"

41,26,14600000,62.720727321509045,590483,38606,"[7, 5, 4, 6, 1, 2, 8, 9, 0, 3]"

45,26,14700000,62.0963349676917,590424,38777,"[3, 6, 0, 9, 8, 5, 4, 1, 2, 7]"

40,26,14800000,61.47815851455274,590363,38630,"[2, 3, 7, 6, 5, 8, 4, 9, 0, 1]"

39,26,14900000,60.866136082056286,590302,38516,"[4, 7, 5, 2, 6, 0, 1, 3, 8, 9]"

48,26,15000000,60.260206406189646,590231,38761,"[8, 9, 2, 6, 4, 3, 5, 1, 7, 0]"

41,26,15100000,59.66030883283073,590170,38678,"[2, 3, 6, 1, 9, 7, 8, 4, 5, 0]"

40,26,15200000,59.066383311676475,590110,38308,"[6, 3, 9, 1, 7, 5, 4, 8, 0, 2]"

46,26,15300000,58.47837039023181,590047,38679,"[6, 3, 7, 9, 2, 8, 1, 4, 0, 5]"

45,26,15400000,57.896211207858336,589983,38445,"[2, 6, 3, 9, 8, 1, 7, 5, 4, 0]"

39,26,15500000,57.319847489882385,589916,38457,"[6, 1, 0, 4, 3, 9, 2, 8, 5, 7]"

40,26,15600000,56.749221541761635,589852,38539,"[3, 1, 8, 0, 6, 9, 7, 4, 2, 5]"

45,26,15700000,56.184276243309846,589789,38602,"[7, 5, 3, 2, 8, 1, 6, 4, 0, 9]"

39,26,15800000,55.6249550429791,589725,38460,"[9, 8, 4, 6, 5, 2, 0, 1, 3, 7]"

46,26,15900000,55.071201952198884,589660,38390,"[2, 8, 9, 4, 1, 3, 7, 5, 0, 6]"

39,26,16000000,54.52296153977159,589600,38469,"[4, 5, 0, 9, 3, 1, 2, 7, 8, 6]"

43,26,16100000,53.980178926323866,589537,38519,"[9, 1, 5, 7, 0, 8, 3, 6, 2, 4]"

41,26,16200000,53.44279977881309,589475,38474,"[8, 5, 9, 3, 6, 0, 2, 7, 4, 1]"

41,26,16300000,52.91077030508857,589414,38266,"[4, 3, 9, 2, 0, 8, 7, 6, 5, 1]"

41,26,16400000,52.384037248506914,589354,38481,"[6, 4, 2, 5, 0, 3, 8, 1, 9, 7]"

43,26,16500000,51.862547882601014,589291,38578,"[4, 5, 0, 1, 3, 7, 2, 9, 8, 6]"

46,26,16600000,51.346250005802055,589229,38231,"[5, 4, 9, 6, 7, 3, 8, 2, 0, 1]"

46,26,16700000,50.83509193621408,589168,38473,"[3, 8, 5, 7, 9, 2, 4, 6, 0, 1]"

41,26,16800000,50.329022506440594,589107,38395,"[2, 6, 0, 3, 9, 5, 1, 8, 7, 4]"

43,26,16900000,49.8279910584627,589045,38293,"[4, 9, 8, 5, 0, 6, 2, 1, 7, 3]"

42,26,17000000,49.33194743856811,588984,38322,"[9, 5, 4, 7, 1, 2, 0, 8, 6, 3]"

43,26,17100000,48.84084199233076,588923,38155,"[9, 3, 7, 1, 6, 8, 4, 5, 2, 0]"

49,26,17200000,48.35462555964035,588864,38373,"[8, 2, 3, 4, 1, 5, 7, 6, 0, 9]"

43,26,17300000,47.87324946978135,588801,38440,"[2, 7, 9, 1, 3, 4, 5, 0, 6, 8]"

39,26,17400000,47.396665536561066,588740,38226,"[5, 6, 1, 9, 3, 7, 8, 4, 2, 0]"

41,26,17500000,46.9248260534861,588680,38256,"[4, 8, 7, 2, 1, 9, 0, 6, 5, 3]"

47,26,17600000,46.45768378898692,588622,38385,"[8, 9, 0, 2, 6, 7, 3, 4, 5, 1]"

48,26,17700000,45.99519198168991,588561,38376,"[3, 2, 4, 6, 7, 1, 8, 0, 9, 5]"

42,26,17800000,45.53730433573656,588499,38193,"[9, 4, 5, 8, 3, 0, 6, 7, 2, 1]"

45,26,17900000,45.08397501614915,588440,38132,"[7, 3, 4, 6, 5, 1, 8, 9, 0, 2]"

42,26,18000000,44.63515864424266,588380,38101,"[8, 6, 5, 4, 1, 2, 9, 7, 3, 0]"

33,26,18100000,44.19081029308233,588318,38209,"[0, 4, 7, 3, 2, 1, 9, 8, 5, 6]"

40,26,18200000,43.7508854829864,588256,38069,"[0, 3, 2, 8, 1, 9, 5, 7, 6, 4]"

42,26,18300000,43.31534017707369,588196,38413,"[3, 4, 9, 2, 5, 7, 0, 8, 1, 6]"

42,26,18400000,42.88413077685542,588136,38227,"[6, 8, 2, 5, 3, 0, 9, 4, 7, 1]"

38,26,18500000,42.457214117871004,588074,38405,"[3, 9, 0, 5, 6, 8, 7, 4, 2, 1]"

40,26,18600000,42.03454746536723,588011,38169,"[0, 9, 3, 4, 5, 7, 6, 2, 1, 8]"

46,26,18700000,41.616088510020475,587948,38118,"[9, 0, 7, 6, 8, 5, 3, 1, 4, 2]"

43,26,18800000,41.20179536370151,587890,38003,"[3, 5, 6, 0, 1, 9, 7, 4, 2, 8]"

45,26,18900000,40.79162655528242,587828,38045,"[6, 0, 5, 4, 9, 3, 2, 1, 7, 8]"

41,26,19000000,40.38554102648536,587766,38119,"[0, 4, 6, 2, 8, 5, 9, 7, 3, 1]"

35,26,19100000,39.98349812777257,587706,38140,"[4, 9, 3, 0, 5, 8, 7, 6, 2, 1]"

45,26,19200000,39.58545761427729,587648,38099,"[1, 3, 6, 0, 7, 9, 5, 8, 2, 4]"

46,26,19300000,39.191379641775214,587586,38076,"[6, 8, 2, 4, 5, 7, 3, 1, 0, 9]"

47,26,19400000,38.8012247626961,587524,37936,"[0, 9, 1, 5, 3, 4, 2, 7, 8, 6]"

38,26,19500000,38.41495392217498,587465,38151,"[9, 3, 5, 8, 7, 4, 6, 0, 2, 1]"

46,26,19600000,38.03252845414272,587405,38051,"[1, 0, 3, 8, 7, 2, 4, 9, 5, 6]"

41,26,19700000,37.65391007745557,587341,37986,"[0, 9, 2, 4, 7, 5, 3, 1, 8, 6]"

45,26,19800000,37.279060892063136,587280,38104,"[3, 2, 8, 9, 1, 6, 0, 4, 5, 7]"

48,26,19900000,36.907943375214565,587218,37912,"[5, 9, 3, 8, 7, 0, 2, 4, 1, 6]"

46,26,20000000,36.54052037770247,587157,37865,"[3, 6, 4, 1, 8, 7, 2, 9, 0, 5]"

41,26,20100000,36.17675512014431,587093,37813,"[8, 7, 9, 3, 1, 2, 4, 6, 0, 5]"

33,26,20200000,35.816611189300666,587021,37966,"[5, 2, 9, 3, 6, 1, 0, 8, 4, 7]"

46,26,20300000,35.460052534430304,586959,37774,"[2, 7, 8, 1, 4, 3, 0, 5, 9, 6]"

44,26,20400000,35.107043463681435,586897,37946,"[2, 4, 3, 6, 9, 0, 8, 5, 7, 1]"

47,26,20500000,34.75754864051891,586831,37800,"[1, 5, 4, 3, 9, 7, 2, 0, 6, 8]"

41,26,20600000,34.41153308018704,586762,37841,"[8, 9, 3, 0, 2, 1, 4, 5, 7, 6]"

36,26,20700000,34.06896214620756,586696,37800,"[0, 3, 5, 2, 6, 8, 1, 9, 7, 4]"

47,26,20800000,33.7298015469125,586629,37771,"[2, 9, 1, 4, 5, 3, 6, 0, 8, 7]"

40,26,20900000,33.394017332011565,586565,37634,"[6, 4, 7, 9, 8, 0, 2, 1, 5, 3]"

35,26,21000000,33.06157588919365,586499,37843,"[0, 2, 7, 6, 5, 8, 4, 3, 1, 9]"

34,26,21100000,32.73244394076223,586436,37678,"[0, 8, 2, 9, 3, 1, 5, 6, 4, 7]"

42,26,21200000,32.40658854030425,586373,37733,"[6, 9, 1, 4, 5, 8, 7, 2, 0, 3]"

39,26,21300000,32.08397706939211,586312,37790,"[7, 6, 3, 0, 8, 4, 5, 1, 9, 2]"

38,26,21400000,31.764577234318626,586249,37530,"[1, 2, 7, 5, 6, 0, 8, 4, 3, 9]"

43,26,21500000,31.44835706286428,586187,37725,"[3, 1, 4, 0, 5, 2, 7, 6, 9, 8]"

41,26,21600000,31.135284901096856,586129,37610,"[9, 4, 2, 5, 8, 6, 3, 1, 0, 7]"

37,26,21700000,30.825329410202816,586067,37535,"[5, 3, 1, 2, 9, 0, 8, 4, 6, 7]"

38,26,21800000,30.518459563350273,586005,37471,"[8, 2, 6, 9, 3, 4, 7, 5, 1, 0]"

39,26,21900000,30.214644642583163,585946,37558,"[0, 3, 8, 4, 2, 5, 7, 6, 9, 1]"

45,26,22000000,29.913854235746356,585885,37612,"[3, 5, 2, 7, 0, 8, 9, 6, 1, 4]"

44,26,22100000,29.616058233441372,585823,37617,"[6, 4, 2, 3, 9, 7, 8, 0, 5, 1]"

49,26,22200000,29.321226826012385,585760,37384,"[6, 3, 2, 4, 5, 1, 8, 7, 9, 0]"

43,26,22300000,29.02933050056229,585700,37543,"[0, 1, 7, 3, 6, 8, 4, 9, 2, 5]"

39,26,22400000,28.74034003799838,585640,37447,"[6, 5, 4, 3, 2, 1, 9, 0, 8, 7]"

38,26,22500000,28.454226510107535,585578,37288,"[7, 0, 3, 6, 8, 9, 1, 2, 5, 4]"

46,26,22600000,28.170961276660456,585516,37265,"[2, 1, 7, 9, 8, 0, 4, 5, 3, 6]"

40,26,22700000,27.890515982544752,585455,37369,"[7, 2, 6, 8, 1, 5, 0, 3, 9, 4]"

45,26,22800000,27.61286255492659,585396,37185,"[5, 4, 1, 6, 0, 8, 3, 9, 2, 7]"

35,26,22900000,27.337973200440533,585334,37281,"[0, 8, 4, 7, 2, 5, 1, 6, 9, 3]"

47,26,23000000,27.06582040240745,585271,37265,"[1, 0, 7, 2, 6, 8, 3, 5, 9, 4]"

43,26,23100000,26.796376918080043,585209,37247,"[2, 4, 6, 1, 0, 8, 9, 3, 5, 7]"

48,26,23200000,26.529615775915815,585150,37227,"[5, 3, 0, 7, 9, 6, 8, 2, 4, 1]"

44,26,23300000,26.26551027287722,585089,37434,"[6, 9, 8, 2, 0, 5, 1, 4, 7, 3]"

45,26,23400000,26.004033971758634,585027,37243,"[8, 9, 4, 3, 2, 6, 7, 1, 0, 5]"

43,26,23500000,25.74516069854,584966,37203,"[2, 9, 8, 1, 0, 5, 7, 3, 6, 4]"

39,26,23600000,25.48886453976675,584908,37121,"[1, 3, 2, 5, 8, 6, 9, 7, 0, 4]"

45,26,23700000,25.23511983995587,584846,37221,"[3, 9, 2, 4, 0, 5, 6, 8, 1, 7]"

38,26,23800000,24.98390119902775,584784,36913,"[5, 2, 8, 4, 0, 7, 3, 9, 1, 6]"

37,26,23900000,24.73518346976361,584725,37121,"[4, 3, 9, 0, 5, 8, 7, 2, 1, 6]"

37,26,24000000,24.488941755288252,584664,36903,"[0, 4, 7, 6, 2, 9, 1, 8, 5, 3]"

45,26,24100000,24.24515140657786,584603,36888,"[3, 6, 7, 9, 0, 5, 2, 8, 1, 4]"

34,26,24200000,24.003788019992587,584542,37106,"[9, 6, 4, 7, 3, 0, 2, 1, 8, 5]"

36,26,24300000,23.76482743483375,584481,36967,"[1, 9, 2, 3, 8, 4, 7, 0, 5, 6]"

